date,relevant_issuer,X7,X8,X9,X10
2024-07-19,GOTO,0.21752691,0.3153564,23,32
2024-07-20,ARTO,0.0111332005,0.60084075,0,3
2024-07-20,BBCA,0.15699738,0.3394291,5,15
2024-07-20,BBNI,0.18923475,0.2704911,3,4
2024-07-20,BBRI,0.24755448,0.26923332,17,20
2024-07-20,BBTN,0.012019345,0.28775236,0,1
2024-07-20,BMRI,0.20229086,0.34487838,4,6
2024-07-20,BRIS,0.14849325,0.33859098,2,4
2024-07-20,GOTO,0.26822728,0.41788575,14,23
2024-07-21,ARTO,0.0119202165,0.009877999,0,0
2024-07-21,BBCA,0.14805163,0.20618059,3,4
2024-07-21,BBNI,0.09034479,0.1705945,1,1
2024-07-21,BBRI,0.07224479,0.32068655,3,17
2024-07-21,BBTN,0.993547,0.000584302,1,0
2024-07-21,BMRI,0.12151575,0.33412418,2,6
2024-07-21,BRIS,0.2821318,0.21330053,3,2
2024-07-21,GOTO,0.25127363,0.35496393,4,6
2024-07-22,ARTO,0.13082224,0.04719213,1,0
2024-07-22,BBCA,0.20053004,0.26319635,10,12
2024-07-22,BBNI,0.1239551,0.21254677,2,6
2024-07-22,BBRI,0.20081384,0.2651535,19,24
2024-07-22,BBTN,0.17342761,0.13239132,1,1
2024-07-22,BMRI,0.18647566,0.12407525,10,7
2024-07-22,BRIS,0.2162501,0.14870605,7,5
2024-07-22,GOTO,0.19457838,0.34385815,16,34
2024-07-23,ARTO,0.092124574,0.10002755,2,3
2024-07-23,BBCA,0.15901522,0.22973917,10,12
2024-07-23,BBNI,0.07496803,0.2728685,3,7
2024-07-23,BBRI,0.20849897,0.30623287,22,30
2024-07-23,BBTN,0.0030461461,0.43856052,0,3
2024-07-23,BMRI,0.10700334,0.20057681,6,10
2024-07-23,BRIS,0.017638179,0.09593971,0,2
2024-07-23,GOTO,0.23345092,0.2656507,24,26
2024-07-24,ARTO,0.114555,0.19692896,5,7
2024-07-24,BBCA,0.2488635,0.13496038,21,8
2024-07-24,BBNI,0.16885522,0.17860585,7,6
2024-07-24,BBRI,0.2205292,0.18207626,24,16
2024-07-24,BBTN,0.31416324,0.15869284,4,2
2024-07-24,BMRI,0.22911839,0.18379615,15,11
2024-07-24,BRIS,0.2765019,0.11232055,8,2
2024-07-24,GOTO,0.20842545,0.24582584,24,24
2024-07-25,ARTO,0.12242128,0.17696115,1,2
2024-07-25,BBCA,0.21295065,0.22669846,21,22
2024-07-25,BBNI,0.18673399,0.22272208,11,13
2024-07-25,BBRI,0.25425518,0.27596712,27,32
2024-07-25,BBTN,0.29690284,0.32685974,5,6
2024-07-25,BMRI,0.22655958,0.19890393,19,16
2024-07-25,BRIS,0.1550253,0.18831037,6,7
2024-07-25,GOTO,0.17506894,0.32846376,19,34
2024-07-26,ARTO,0.46171597,0.07103267,16,2
2024-07-26,BBCA,0.18749644,0.19218192,17,19
2024-07-26,BBNI,0.23762424,0.11231283,8,3
2024-07-26,BBRI,0.19182931,0.24831626,17,28
2024-07-26,BBTN,0.333353,0.17480004,8,4
2024-07-26,BMRI,0.17547378,0.134354,7,6
2024-07-26,BRIS,0.11374132,0.19517547,1,2
2024-07-26,GOTO,0.2102466,0.31093997,17,30
2024-07-27,ARTO,0.20435221,0.0716672,1,0
2024-07-27,BBCA,0.12630463,0.19298437,3,5
2024-07-27,BBNI,0.22701143,0.24095258,5,6
2024-07-27,BBRI,0.28344145,0.18649758,14,9
2024-07-27,BBTN,0.035195902,0.3309357,0,2
2024-07-27,BMRI,0.113568604,0.118982196,2,2
2024-07-27,BRIS,0.16186403,0.0030121729,1,0
2024-07-27,GOTO,0.21332073,0.31446034,6,7
2024-07-28,ARTO,0.5975575,0.0062382612,2,0
2024-07-28,BBCA,0.13119861,0.19283131,3,4
2024-07-28,BBNI,0.14407575,0.38498014,1,3
2024-07-28,BBRI,0.26950687,0.17843224,14,9
2024-07-28,BBTN,0.79861933,0.19976915,4,1
2024-07-28,BMRI,0.17914082,0.342472,2,4
2024-07-28,BRIS,0.099637486,0.081500016,1,0
2024-07-28,GOTO,0.27868682,0.30212444,6,6
2024-07-29,ARTO,0.41357493,0.17243712,10,3
2024-07-29,BBCA,0.26810688,0.21189637,18,14
2024-07-29,BBNI,0.095028214,0.12833804,2,3
2024-07-29,BBRI,0.1622851,0.27359915,16,28
2024-07-29,BBTN,0.30208617,0.112876095,4,1
2024-07-29,BMRI,0.17187439,0.22182716,8,10
2024-07-29,BRIS,0.0044420017,0.2339542,0,4
2024-07-29,GOTO,0.17530788,0.2453512,12,20
2024-07-30,ARTO,0.25398517,0.080357395,10,2
2024-07-30,BBCA,0.161657,0.35907876,11,26
2024-07-30,BBNI,0.24624598,0.076699615,9,1
2024-07-30,BBRI,0.16204031,0.3583008,15,39
2024-07-30,BBTN,0.3079529,0.092931315,3,1
2024-07-30,BMRI,0.24069001,0.24887085,15,13
2024-07-30,BRIS,0.23156898,0.1824146,5,2
2024-07-30,GOTO,0.28019634,0.3762296,29,42
2024-07-31,ARTO,0.21550873,0.1551873,11,10
2024-07-31,BBCA,0.25454086,0.21628918,18,13
2024-07-31,BBNI,0.19587538,0.2022226,8,7
2024-07-31,BBRI,0.20792398,0.21084177,21,22
2024-07-31,BBTN,0.26323926,0.10809174,3,1
2024-07-31,BMRI,0.3152921,0.21559936,36,23
2024-07-31,BRIS,0.1537081,0.24248226,10,17
2024-07-31,GOTO,0.23408872,0.37501362,26,37
2024-08-01,ARTO,0.1007938,0.22300501,1,2
2024-08-01,BBCA,0.20568335,0.2568858,14,19
2024-08-01,BBNI,0.15656565,0.15692402,9,8
2024-08-01,BBRI,0.16395889,0.29023683,18,30
2024-08-01,BBTN,0.27093714,0.0971821,4,1
2024-08-01,BMRI,0.2380014,0.2200956,26,22
2024-08-01,BRIS,0.20606278,0.09642663,5,2
2024-08-01,GOTO,0.20186643,0.32447752,17,29
2024-08-02,ARTO,0.15147313,0.3478238,3,7
2024-08-02,BBCA,0.19804682,0.23616071,15,17
2024-08-02,BBNI,0.1400211,0.29001802,6,12
2024-08-02,BBRI,0.17710736,0.24392478,19,25
2024-08-02,BBTN,0.20175982,0.22645731,3,3
2024-08-02,BMRI,0.22897002,0.19747503,23,19
2024-08-02,BRIS,0.11422679,0.29671398,3,7
2024-08-02,GOTO,0.1693621,0.45966938,14,43
2024-08-03,ARTO,0.5093081,0.012575243,1,0
2024-08-03,BBCA,0.19387336,0.36867642,6,14
2024-08-03,BBNI,0.4210545,0.103446424,7,2
2024-08-03,BBRI,0.1783372,0.40964484,8,25
2024-08-03,BBTN,0.22347225,0.29940534,1,1
2024-08-03,BMRI,0.2685131,0.26799214,8,9
2024-08-03,BRIS,0.12657566,0.20181178,1,1
2024-08-03,GOTO,0.2108491,0.60397494,6,19
2024-08-04,ARTO,0.49942446,0.0032619461,1,0
2024-08-04,BBCA,0.32896626,0.21139695,15,9
2024-08-04,BBNI,0.32577097,0.08772298,6,1
2024-08-04,BBRI,0.23116395,0.22153357,13,11
2024-08-04,BBTN,0.46625504,0.019194966,1,0
2024-08-04,BMRI,0.3610866,0.12996939,12,3
2024-08-04,BRIS,0.102795616,0.008262203,0,0
2024-08-04,GOTO,0.2563728,0.40812257,10,15
2024-08-05,ARTO,0.10923373,0.1498007,2,2
2024-08-05,BBCA,0.12079632,0.35001934,12,35
2024-08-05,BBNI,0.12733299,0.38457084,11,37
2024-08-05,BBRI,0.11908774,0.3828792,12,37
2024-08-05,BBTN,0.23953086,0.3454376,4,5
2024-08-05,BMRI,0.16870064,0.29683673,16,29
2024-08-05,BRIS,0.15257078,0.2864431,11,15
2024-08-05,GOTO,0.2096013,0.26762885,21,27
2024-08-06,ARTO,0.12513605,0.032610588,1,0
2024-08-06,BBCA,0.173641,0.30257824,15,30
2024-08-06,BBNI,0.18107139,0.21025756,9,11
2024-08-06,BBRI,0.22920416,0.28027806,23,28
2024-08-06,BBTN,0.014751283,0.34131885,0,2
2024-08-06,BMRI,0.21098748,0.20010981,19,16
2024-08-06,BRIS,0.28759542,0.23588352,11,8
2024-08-06,GOTO,0.18239652,0.36005664,14,30
2024-08-07,ARTO,0.2904994,0.50467664,4,7
2024-08-07,BBCA,0.1642149,0.30828038,14,30
2024-08-07,BBNI,0.16551451,0.22594841,6,10
2024-08-07,BBRI,0.15015964,0.36723182,15,40
2024-08-07,BBTN,0.34006855,0.22390707,3,2
2024-08-07,BMRI,0.18272649,0.26085123,16,23
2024-08-07,BRIS,0.2023247,0.19095573,5,4
2024-08-07,GOTO,0.22000483,0.3443368,11,19
2024-08-08,ARTO,0.20160256,0.17538863,6,4
2024-08-08,BBCA,0.19152826,0.22753935,17,20
2024-08-08,BBNI,0.37758115,0.16814496,15,5
2024-08-08,BBRI,0.19860107,0.3160165,18,32
2024-08-08,BBTN,0.31260964,0.17895462,2,1
2024-08-08,BMRI,0.2516081,0.20463035,17,15
2024-08-08,BRIS,0.10093925,0.26249316,2,5
2024-08-08,GOTO,0.2436375,0.33881092,21,25
2024-08-09,ARTO,0.1639084,0.038042594,2,0
2024-08-09,BBCA,0.22271307,0.22271946,11,11
2024-08-09,BBNI,0.1839704,0.259109,6,10
2024-08-09,BBRI,0.16865732,0.27447605,17,27
2024-08-09,BBTN,0.00012242398,0.5014736,0,1
2024-08-09,BMRI,0.25134858,0.20091884,19,16
2024-08-09,BRIS,0.22522101,0.27245405,7,8
2024-08-09,GOTO,0.20358133,0.33226123,15,24
2024-08-10,ARTO,0.5231657,0.33690375,1,1
2024-08-10,BBCA,0.06299586,0.56477255,2,18
2024-08-10,BBNI,0.16140267,0.45751143,1,5
2024-08-10,BBRI,0.1574004,0.5448137,10,38
2024-08-10,BBTN,0.4933416,0.50256515,1,1
2024-08-10,BMRI,0.4386613,0.27253628,10,8
2024-08-10,BRIS,0.22485334,0.2425381,3,3
2024-08-10,GOTO,0.33741045,0.30105576,11,11
2024-08-11,ARTO,0.009748851,0.044086386,0,0
2024-08-11,BBCA,0.28181568,0.27303693,7,6
2024-08-11,BBNI,0.003456993,0.12660545,0,1
2024-08-11,BBRI,0.34846398,0.15824781,15,5
2024-08-11,BBTN,0.015886776,0.5124371,0,1
2024-08-11,BMRI,0.31993777,0.081175245,5,1
2024-08-11,BRIS,0.09909694,0.028282428,1,0
2024-08-11,GOTO,0.13967977,0.3067738,1,5
2024-08-12,ARTO,0.3590232,0.14706954,4,2
2024-08-12,BBCA,0.14626859,0.24859296,7,11
2024-08-12,BBNI,0.068873204,0.17004567,2,3
2024-08-12,BBRI,0.1834692,0.2983454,17,28
2024-08-12,BBTN,0.18511647,0.038352255,1,0
2024-08-12,BMRI,0.18213458,0.20766096,10,11
2024-08-12,BRIS,0.1261412,0.23996912,2,4
2024-08-12,GOTO,0.16392708,0.34054032,14,29
2024-08-13,ARTO,0.1574885,0.003423267,1,0
2024-08-13,BBCA,0.20808497,0.22045234,15,16
2024-08-13,BBNI,0.15199018,0.2202361,4,6
2024-08-13,BBRI,0.17378633,0.25818595,16,27
2024-08-13,BBTN,0.1774439,0.15857446,4,2
2024-08-13,BMRI,0.19749586,0.22329623,18,21
2024-08-13,BRIS,0.15891354,0.16216266,6,5
2024-08-13,GOTO,0.16767624,0.3672079,8,21
2024-08-14,ARTO,0.21286413,0.14861591,2,1
2024-08-14,BBCA,0.14907219,0.17231637,13,14
2024-08-14,BBNI,0.13551521,0.20346862,11,17
2024-08-14,BBRI,0.1550384,0.20513174,13,20
2024-08-14,BBTN,0.015266341,0.3447857,0,2
2024-08-14,BMRI,0.21426606,0.21744438,20,22
2024-08-14,BRIS,0.126854,0.17659485,6,7
2024-08-14,GOTO,0.23808178,0.3305269,25,36
2024-08-15,ARTO,0.21874632,0.37333786,3,5
2024-08-15,BBCA,0.24753147,0.20323463,17,12
2024-08-15,BBNI,0.10229554,0.14865544,2,3
2024-08-15,BBRI,0.14188084,0.3074012,16,31
2024-08-15,BBTN,0.33163607,0.23080373,3,2
2024-08-15,BMRI,0.14417036,0.17573456,13,16
2024-08-15,BRIS,0.107367896,0.2108725,4,8
2024-08-15,GOTO,0.19878492,0.39976832,17,38
2024-08-16,ARTO,0.03797854,0.33143473,0,1
2024-08-16,BBCA,0.23617038,0.21380861,15,13
2024-08-16,BBNI,0.14577492,0.2314555,6,7
2024-08-16,BBRI,0.15569495,0.3940991,15,39
2024-08-16,BBTN,0.72274035,0.013217782,4,0
2024-08-16,BMRI,0.11974786,0.24808797,6,14
2024-08-16,BRIS,0.07489425,0.47404218,2,15
2024-08-16,GOTO,0.28042457,0.3174726,8,12
2024-08-17,ARTO,0.06663199,0.10085601,0,0
2024-08-17,BBCA,0.2693763,0.2717419,4,5
2024-08-17,BBNI,0.11475333,0.26837823,1,2
2024-08-17,BBRI,0.24603967,0.32569948,8,13
2024-08-17,BBTN,0.22643763,0.07957558,0,0
2024-08-17,BMRI,0.35760537,0.16077091,6,2
2024-08-17,BRIS,0.23555624,0.08532214,1,0
2024-08-17,GOTO,0.31736514,0.5360404,4,8
2024-08-18,ARTO,0.0016967497,0.025712622,0,0
2024-08-18,BBCA,0.13215512,0.31283095,3,7
2024-08-18,BBNI,0.15566802,0.17861131,2,2
2024-08-18,BBRI,0.24495722,0.26616272,11,10
2024-08-18,BMRI,0.13943888,0.17991875,2,2
2024-08-18,BRIS,0.0020308718,0.17532933,0,1
2024-08-18,GOTO,0.3010492,0.27664095,5,5
2024-08-19,ARTO,0.8201078,0.01038761,1,0
2024-08-19,BBCA,0.24611302,0.24482012,19,16
2024-08-19,BBNI,0.20321707,0.17883742,11,9
2024-08-19,BBRI,0.23399377,0.28195533,24,28
2024-08-19,BBTN,0.0021118298,0.014427095,0,0
2024-08-19,BMRI,0.17693834,0.21474047,13,15
2024-08-19,BRIS,0.10850557,0.14433467,2,2
2024-08-19,GOTO,0.34595078,0.2250587,15,8
2024-08-20,ARTO,0.16667913,0.09290024,6,2
2024-08-20,BBCA,0.20880622,0.15783942,19,12
2024-08-20,BBNI,0.17524925,0.16466007,11,13
2024-08-20,BBRI,0.17134742,0.16425413,17,15
2024-08-20,BBTN,0.2067814,0.07216868,4,1
2024-08-20,BMRI,0.21931061,0.22028252,23,22
2024-08-20,BRIS,0.14674662,0.17818137,3,3
2024-08-20,GOTO,0.17051142,0.3574859,17,31
2024-08-21,ARTO,0.25306243,0.16838095,7,4
2024-08-21,BBCA,0.21462202,0.2601532,21,26
2024-08-21,BBNI,0.20421784,0.20033674,21,18
2024-08-21,BBRI,0.15990958,0.33001056,16,33
2024-08-21,BBTN,0.27458447,0.17609139,5,4
2024-08-21,BMRI,0.21766457,0.25310734,22,24
2024-08-21,BRIS,0.106344506,0.28452042,6,13
2024-08-21,GOTO,0.27396107,0.38906905,23,31
2024-08-22,ARTO,0.2802197,0.15928702,3,1
2024-08-22,BBCA,0.14323105,0.33251166,15,32
2024-08-22,BBNI,0.22978622,0.19479756,24,17
2024-08-22,BBRI,0.24494892,0.28766495,30,28
2024-08-22,BBTN,0.17604378,0.18412451,3,2
2024-08-22,BMRI,0.16578177,0.31412697,19,32
2024-08-22,BRIS,0.0457913,0.13410467,1,3
2024-08-22,GOTO,0.25579,0.30799124,15,16
2024-08-23,ARTO,0.312112,0.23289517,3,2
2024-08-23,BBCA,0.1852216,0.27659082,15,23
2024-08-23,BBNI,0.2274838,0.22647338,21,21
2024-08-23,BBRI,0.21207999,0.17342833,22,18
2024-08-23,BBTN,0.15980962,0.11530052,3,1
2024-08-23,BMRI,0.17114823,0.27069312,18,27
2024-08-23,BRIS,0.14293288,0.112106405,6,4
2024-08-23,GOTO,0.23189999,0.28077686,10,8
2024-08-24,ARTO,0.00028126495,0.0003803667,0,0
2024-08-24,BBCA,0.16858414,0.22009143,4,5
2024-08-24,BBNI,0.14940105,0.20332783,3,5
2024-08-24,BBRI,0.16764948,0.26810142,10,20
2024-08-24,BBTN,0.5967575,0.012545447,2,0
2024-08-24,BMRI,0.11547813,0.1580815,3,4
2024-08-24,BRIS,0.0008216941,0.18863039,0,1
2024-08-24,GOTO,0.22721809,0.3457249,4,6
2024-08-25,ARTO,0.0002370883,0.00063082983,0,0
2024-08-25,BBCA,0.30206382,0.19683222,9,5
2024-08-25,BBNI,0.22837965,0.090516195,3,1
2024-08-25,BBRI,0.21876016,0.22999397,14,13
2024-08-25,BBTN,0.370823,0.13144757,3,1
2024-08-25,BMRI,0.26466462,0.14785124,7,4
2024-08-25,BRIS,0.1918266,0.27062938,6,9
2024-08-25,GOTO,0.20233737,0.35965136,2,5
2024-08-26,ARTO,0.3537303,0.0125428615,4,0
2024-08-26,BBCA,0.20646824,0.1908474,18,17
2024-08-26,BBNI,0.21761811,0.14514218,15,8
2024-08-26,BBRI,0.16793011,0.22351906,16,22
2024-08-26,BBTN,0.30097613,0.15379453,18,8
2024-08-26,BMRI,0.15923302,0.2276073,16,20
2024-08-26,BRIS,0.049535453,0.27332982,2,16
2024-08-26,GOTO,0.21620406,0.40989855,16,31
2024-08-27,ARTO,0.1792716,0.25114894,1,2
2024-08-27,BBCA,0.14280285,0.28333423,12,22
2024-08-27,BBNI,0.13915233,0.29450953,8,18
2024-08-27,BBRI,0.1794818,0.30848005,20,36
2024-08-27,BBTN,0.1362831,0.24577628,3,7
2024-08-27,BMRI,0.10809778,0.30354193,9,31
2024-08-27,BRIS,0.09246355,0.21635182,1,4
2024-08-27,GOTO,0.11948076,0.37808272,7,23
2024-08-28,ARTO,0.45653713,0.10564641,6,1
2024-08-28,BBCA,0.16938396,0.25488403,13,22
2024-08-28,BBNI,0.13480495,0.2451162,8,16
2024-08-28,BBRI,0.15530603,0.25557956,16,24
2024-08-28,BBTN,0.19660023,0.08170016,4,1
2024-08-28,BMRI,0.19363154,0.14930017,19,13
2024-08-28,BRIS,0.089010745,0.16457899,1,2
2024-08-28,GOTO,0.13137543,0.4044222,9,32
2024-08-29,ARTO,0.18854596,0.09851517,2,1
2024-08-29,BBCA,0.20528431,0.24832784,14,18
2024-08-29,BBNI,0.1571307,0.1684164,7,9
2024-08-29,BBRI,0.2325821,0.26822233,23,29
2024-08-29,BBTN,0.122034594,0.18424816,2,3
2024-08-29,BMRI,0.18299557,0.19219226,17,17
2024-08-29,BRIS,0.1324416,0.18399456,2,3
2024-08-29,GOTO,0.15907782,0.40457112,13,32
2024-08-30,ARTO,0.22399141,0.0019132347,3,0
2024-08-30,BBCA,0.20895448,0.2823269,13,19
2024-08-30,BBNI,0.12624997,0.16654593,5,7
2024-08-30,BBRI,0.17839804,0.27451068,18,29
2024-08-30,BBTN,0.31905353,0.22667351,4,2
2024-08-30,BMRI,0.21126409,0.22098246,12,14
2024-08-30,BRIS,0.14306632,0.35314924,2,6
2024-08-30,GOTO,0.15735702,0.2701767,14,22
2024-08-31,ARTO,0.372442,0.48669633,1,2
2024-08-31,BBCA,0.18043564,0.25210562,5,7
2024-08-31,BBNI,0.18450242,0.24720095,3,4
2024-08-31,BBRI,0.30700734,0.2852957,13,12
2024-08-31,BBTN,0.31848553,0.009171624,1,0
2024-08-31,BMRI,0.21924725,0.29234838,3,4
2024-08-31,BRIS,0.2092038,0.17410669,1,1
2024-08-31,GOTO,0.10686701,0.4432842,3,12
2024-09-01,ARTO,0.13297217,0.23129742,0,1
2024-09-01,BBCA,0.16628452,0.23889785,5,9
2024-09-01,BBNI,0.23113486,0.097251676,4,1
2024-09-01,BBRI,0.21199495,0.23803082,13,16
2024-09-01,BBTN,0.366297,0.17777146,2,1
2024-09-01,BMRI,0.2820197,0.2091599,6,4
2024-09-01,BRIS,0.34059322,0.10524292,3,1
2024-09-01,GOTO,0.08406994,0.7214903,2,18
2024-09-02,ARTO,0.10628111,0.29875493,2,7
2024-09-02,BBCA,0.16720097,0.20391385,13,15
2024-09-02,BBNI,0.15628304,0.24974139,5,9
2024-09-02,BBRI,0.19490755,0.3136229,20,35
2024-09-02,BBTN,0.3398055,0.27617618,8,5
2024-09-02,BMRI,0.17315923,0.21992965,13,17
2024-09-02,BRIS,0.19625232,0.23429857,13,15
2024-09-02,GOTO,0.16337262,0.422949,17,43
2024-09-03,ARTO,0.1951913,0.041904416,3,0
2024-09-03,BBCA,0.14559852,0.2206307,11,17
2024-09-03,BBNI,0.12098335,0.20345667,3,6
2024-09-03,BBRI,0.15523133,0.20219776,16,19
2024-09-03,BBTN,0.21078825,0.21975161,3,2
2024-09-03,BMRI,0.17443237,0.22093885,9,14
2024-09-03,BRIS,0.21839388,0.26056314,13,15
2024-09-03,GOTO,0.1964395,0.3810331,13,27
2024-09-04,ARTO,0.17962413,0.5126127,1,3
2024-09-04,BBCA,0.1978403,0.23463133,17,22
2024-09-04,BBNI,0.21338174,0.27268946,7,9
2024-09-04,BBRI,0.22106616,0.22147557,27,23
2024-09-04,BBTN,0.15629548,0.42011705,1,2
2024-09-04,BMRI,0.22302584,0.20771675,14,14
2024-09-04,BRIS,0.17338254,0.3202853,8,16
2024-09-04,GOTO,0.17117366,0.37383163,12,24
2024-09-05,ARTO,0.04119659,0.4183539,0,2
2024-09-05,BBCA,0.21290775,0.19971937,10,10
2024-09-05,BBNI,0.21801613,0.13044025,8,5
2024-09-05,BBRI,0.18913561,0.20119034,17,20
2024-09-05,BBTN,0.09384604,0.16460107,1,2
2024-09-05,BMRI,0.18719627,0.21923608,8,11
2024-09-05,BRIS,0.13762377,0.26837265,6,11
2024-09-05,GOTO,0.23758847,0.30915582,17,23
2024-09-06,ARTO,0.26781458,0.14873141,1,1
2024-09-06,BBCA,0.12751772,0.21074834,6,11
2024-09-06,BBNI,0.24457608,0.11675689,19,9
2024-09-06,BBRI,0.14211228,0.29122573,13,29
2024-09-06,BBTN,0.118425146,0.20896325,2,4
2024-09-06,BMRI,0.21537425,0.19120279,10,10
2024-09-06,BRIS,0.07594575,0.10549492,2,2
2024-09-06,GOTO,0.14411454,0.3533666,9,22
2024-09-07,ARTO,0.0013862422,0.2725531,0,0
2024-09-07,BBCA,0.22058295,0.17556232,6,4
2024-09-07,BBNI,0.14943911,0.23479292,4,6
2024-09-07,BBRI,0.17434496,0.25467005,11,15
2024-09-07,BBTN,0.00019037284,0.0066967355,0,0
2024-09-07,BMRI,0.18734197,0.22426938,3,3
2024-09-07,BRIS,0.11315458,0.17959702,1,1
2024-09-07,GOTO,0.30150983,0.28445187,9,8
2024-09-08,ARTO,0.12853488,0.015203584,0,0
2024-09-08,BBCA,0.108343184,0.4035248,2,9
2024-09-08,BBNI,0.15673056,0.17932811,2,3
2024-09-08,BBRI,0.16497277,0.41141054,7,18
2024-09-08,BBTN,0.0012144916,0.0019832635,0,0
2024-09-08,BMRI,0.1675262,0.3066415,2,6
2024-09-08,BRIS,0.018095221,0.2042857,0,1
2024-09-08,GOTO,0.261616,0.23104969,6,5
2024-09-09,ARTO,0.17043398,0.17315312,2,2
2024-09-09,BBCA,0.16312395,0.26400125,7,14
2024-09-09,BBNI,0.13354991,0.17323686,6,13
2024-09-09,BBRI,0.107915714,0.23455992,8,23
2024-09-09,BBTN,0.026207855,0.21094677,0,3
2024-09-09,BMRI,0.18973368,0.11108252,7,4
2024-09-09,BRIS,0.15312165,0.23234978,3,4
2024-09-09,GOTO,0.21680441,0.39328155,9,17
2024-09-10,ARTO,0.28040603,0.12498089,3,2
2024-09-10,BBCA,0.2381246,0.15388957,14,9
2024-09-10,BBNI,0.21777485,0.18264852,10,8
2024-09-10,BBRI,0.2139679,0.26286578,24,25
2024-09-10,BBTN,0.090343125,0.2382354,1,4
2024-09-10,BMRI,0.34564048,0.16665481,19,8
2024-09-10,BRIS,0.16411665,0.1398635,2,2
2024-09-10,GOTO,0.21745412,0.24073452,20,24
2024-09-11,ARTO,0.17698433,0.12644742,3,1
2024-09-11,BBCA,0.22731951,0.1956646,16,15
2024-09-11,BBNI,0.13169436,0.18080582,5,7
2024-09-11,BBRI,0.1442963,0.24161904,16,26
2024-09-11,BBTN,0.16563638,0.15870951,5,4
2024-09-11,BMRI,0.17831326,0.17132607,11,11
2024-09-11,BRIS,0.1526078,0.09098706,11,6
2024-09-11,GOTO,0.25891662,0.19651884,26,17
2024-09-12,ARTO,0.1840868,0.09185983,2,0
2024-09-12,BBCA,0.20942095,0.27642307,8,11
2024-09-12,BBNI,0.16008843,0.25607565,4,5
2024-09-12,BBRI,0.20789944,0.21282096,22,19
2024-09-12,BBTN,0.29621708,0.035347745,2,0
2024-09-12,BMRI,0.26153153,0.09121784,13,4
2024-09-12,BRIS,0.21257167,0.1373662,24,11
2024-09-12,GOTO,0.170746,0.27868852,17,25
2024-09-13,ARTO,0.27999377,0.15426219,1,0
2024-09-13,BBCA,0.25296584,0.16982478,14,7
2024-09-13,BBNI,0.13318004,0.13115406,3,2
2024-09-13,BBRI,0.2483861,0.24494718,26,23
2024-09-13,BBTN,0.3330354,0.111207485,3,1
2024-09-13,BMRI,0.27106544,0.08099656,14,2
2024-09-13,BRIS,0.18741268,0.23065977,7,10
2024-09-13,GOTO,0.18786347,0.3095695,18,30
2024-09-14,ARTO,0.0028507265,0.50255114,0,1
2024-09-14,BBCA,0.071120076,0.45614815,1,8
2024-09-14,BBNI,0.3829556,0.012430949,2,0
2024-09-14,BBRI,0.13757329,0.33396026,5,15
2024-09-14,BBTN,0.036879335,0.0054071774,0,0
2024-09-14,BMRI,0.48533565,0.0380302,4,0
2024-09-14,BRIS,0.2322036,0.1532209,2,1
2024-09-14,GOTO,0.2872656,0.29641414,7,7
2024-09-15,ARTO,0.0068005365,0.09126493,0,0
2024-09-15,BBCA,0.10969625,0.29622677,1,4
2024-09-15,BBNI,0.22713348,0.022077812,1,0
2024-09-15,BBRI,0.105095044,0.25434205,3,8
2024-09-15,BBTN,0.12948292,0.34188488,0,1
2024-09-15,BMRI,0.37574485,0.13998003,3,1
2024-09-15,BRIS,0.27753258,0.40424553,1,2
2024-09-15,GOTO,0.23484989,0.23762335,6,6
2024-09-16,ARTO,0.24078695,0.0010285162,1,0
2024-09-16,BBCA,0.3457628,0.14126807,8,3
2024-09-16,BBNI,0.51297784,0.0050495346,5,0
2024-09-16,BBRI,0.18592472,0.2406716,9,13
2024-09-16,BBTN,0.36120224,0.32054445,1,1
2024-09-16,BMRI,0.26186696,0.15146512,3,2
2024-09-16,BRIS,0.3940813,0.16174147,3,2
2024-09-16,GOTO,0.23436971,0.31759042,5,8
2024-09-17,ARTO,0.24095051,0.15378773,5,3
2024-09-17,BBCA,0.23249997,0.15091805,17,11
2024-09-17,BBNI,0.22031075,0.094080396,7,3
2024-09-17,BBRI,0.13065985,0.17901717,13,18
2024-09-17,BBTN,0.2927432,0.09304404,2,1
2024-09-17,BMRI,0.21369979,0.13345839,15,9
2024-09-17,BRIS,0.2500519,0.15305746,25,16
2024-09-17,GOTO,0.24550737,0.20084552,27,21
2024-09-18,ARTO,0.18453564,0.091212034,8,5
2024-09-18,BBCA,0.2232071,0.15175529,24,13
2024-09-18,BBNI,0.23006696,0.094597116,14,4
2024-09-18,BBRI,0.1319341,0.24459219,12,27
2024-09-18,BBTN,0.3075885,0.10387114,12,3
2024-09-18,BMRI,0.19383949,0.09654143,14,5
2024-09-18,BRIS,0.18438129,0.16212878,19,11
2024-09-18,GOTO,0.21847895,0.27219775,25,28
2024-09-19,ARTO,0.15557988,0.17571099,3,4
2024-09-19,BBCA,0.22849956,0.23998812,22,22
2024-09-19,BBNI,0.17624281,0.16629528,17,16
2024-09-19,BBRI,0.24045315,0.22811404,25,20
2024-09-19,BBTN,0.25894678,0.21224414,13,9
2024-09-19,BMRI,0.23555388,0.1980191,24,19
2024-09-19,BRIS,0.18039386,0.2689066,11,18
2024-09-19,GOTO,0.22695348,0.3232247,23,33
2024-09-20,ARTO,0.17485362,0.2195237,5,6
2024-09-20,BBCA,0.15360688,0.3217278,14,33
