date,Close,Open,High,Low,Volume,macd,macd_signal,macd_hist,rsi,relevant_issuer
2025-07-07,1740.0,1720.0,1740.0,1680.0,2903000.0,-3.7546607745016445,-11.742488268868177,7.987827494366533,51.63508597561172,ARTO
2025-07-08,1695.0,1735.0,1735.0,1685.0,2612300.0,-5.774851189218452,-10.548960852938233,4.774109663719781,45.786715928754475,ARTO
2025-07-09,1670.0,1720.0,1720.0,1665.0,4034000.0,-9.286113181498195,-10.296391318650226,1.0102781371520315,42.88091309803462,ARTO
2025-07-10,1715.0,1685.0,1730.0,1675.0,3125700.0,-8.341533680503744,-9.90541979102093,1.5638861105171866,49.13806521221133,ARTO
2025-07-11,1810.0,1720.0,1810.0,1720.0,8645800.0,0.07192927532378235,-7.909949977751988,7.98187925307577,59.279592192210515,ARTO
2025-07-12,1810.0,1720.0,1810.0,1720.0,8645800.0,6.662854049543739,-4.995389172292843,11.658243221836582,59.279592192210515,ARTO
2025-07-13,1810.0,1720.0,1810.0,1720.0,8645800.0,11.750754040177299,-1.646160529798815,13.396914569976113,59.27959219221051,ARTO
2025-07-14,1765.0,1830.0,1840.0,1755.0,9046900.0,12.013345154888384,1.0857406071386246,10.927604547749759,53.024547677589275,ARTO
2025-07-15,1790.0,1765.0,1800.0,1750.0,3296100.0,14.07647671023301,3.683887827757502,10.392588882475508,55.81401885648094,ARTO
2025-07-16,1780.0,1810.0,1815.0,1780.0,6411500.0,14.734753835243737,5.894061029254749,8.840692805988988,54.421921982886204,ARTO
2025-07-17,1760.0,1785.0,1800.0,1750.0,5006000.0,13.487139003440234,7.412676624091846,6.074462379348388,51.64739311444907,ARTO
2025-07-18,1725.0,1760.0,1780.0,1725.0,5412400.0,9.56394061381161,7.842929422035799,1.721011191775811,47.12004583893876,ARTO
2025-07-19,1725.0,1760.0,1780.0,1725.0,5412400.0,6.381218905540436,7.550587318736727,-1.169368413196291,47.12004583893876,ARTO
2025-07-20,1725.0,1760.0,1780.0,1725.0,5412400.0,3.8149130781994245,6.803452470629267,-2.9885393924298427,47.12004583893876,ARTO
2025-07-21,1775.0,1725.0,1775.0,1690.0,6600400.0,5.749403805174779,6.59264273753837,-0.8432389323635903,54.27212671819433,ARTO
2025-07-22,1745.0,1775.0,1780.0,1735.0,4604300.0,4.806347778671807,6.235383745765057,-1.4290359670932506,49.91030874967458,ARTO
2025-07-23,1765.0,1745.0,1780.0,1735.0,2181500.0,5.608154620828827,6.109937920777812,-0.5017832999489844,52.642867565031864,ARTO
2025-07-24,1870.0,1780.0,1940.0,1760.0,38894500.0,14.54850864678292,7.797652065978834,6.750856580804086,63.80630755527551,ARTO
2025-07-25,1870.0,1915.0,1925.0,1870.0,17997800.0,21.38726455148435,10.515574563079937,10.871689988404412,63.8063075552755,ARTO
2025-07-26,1870.0,1915.0,1925.0,1870.0,17997800.0,26.501534681361818,13.712766586736313,12.788768094625505,63.8063075552755,ARTO
2025-07-27,1870.0,1915.0,1925.0,1870.0,17997800.0,30.206429687033733,17.011499206795797,13.194930480237936,63.8063075552755,ARTO
2025-07-28,1870.0,1900.0,1910.0,1850.0,8888600.0,32.76489238735189,20.162177842907017,12.602714544444876,63.8063075552755,ARTO
2025-07-29,1890.0,1890.0,1895.0,1850.0,9679600.0,35.991438464383464,23.32802996720231,12.663408497181155,66.01657059583975,ARTO
2025-07-30,1905.0,1890.0,1940.0,1855.0,17449200.0,39.30578153368856,26.52358028049956,12.782201253189001,67.61397424987655,ARTO
2025-07-31,1870.0,1915.0,1915.0,1785.0,15255400.0,38.66253714031018,28.951371652461685,9.711165487848493,60.471338242618174,ARTO
2025-08-01,1850.0,1870.0,1870.0,1840.0,5590500.0,36.12253042595012,30.385603407159373,5.736927018790745,56.78015773097497,ARTO
2025-08-02,1850.0,1870.0,1870.0,1840.0,5590500.0,33.72084390699638,31.052651507126775,2.6681923998696035,56.78015773097497,ARTO
2025-08-03,1850.0,1870.0,1870.0,1840.0,5590500.0,31.45489755844892,31.133100717391205,0.321796841057715,56.78015773097497,ARTO
2025-08-04,1840.0,1855.0,1870.0,1815.0,7279600.0,28.523402298949122,30.61116103370279,-2.087758734753667,54.695238295818925,ARTO
2025-08-05,1885.0,1845.0,1920.0,1845.0,11880100.0,29.49133732584869,30.38719629213197,-0.8958589662832814,61.53920833480715,ARTO
2025-08-06,1890.0,1885.0,1900.0,1855.0,6979800.0,30.31246776201374,30.37225058610833,-0.059782824094590126,62.22208829854666,ARTO
2025-08-07,1890.0,1890.0,1905.0,1870.0,6146200.0,30.610362345766816,30.419872938040026,0.19048940772679046,62.22208829854666,ARTO
2025-08-08,1860.0,1885.0,1895.0,1855.0,6700800.0,28.101757106875084,29.956249771807038,-1.8544926649319535,55.379845125048064,ARTO
2025-08-09,1860.0,1885.0,1895.0,1855.0,6700800.0,25.816077707665272,29.128215358978686,-3.3121376513134138,55.37984512504805,ARTO
2025-08-10,1860.0,1885.0,1895.0,1855.0,6700800.0,23.731102933837974,28.048792873950546,-4.317689940112572,55.37984512504805,ARTO
2025-08-11,2000.0,1870.0,2020.0,1870.0,28077400.0,32.995226938003725,29.038079686761186,3.9571472512425387,72.80810990730274,ARTO
2025-08-12,2200.0,2010.0,2380.0,1975.0,84608800.0,55.83184572260029,34.39683289392901,21.435012828671283,83.01473329351117,ARTO
2025-08-13,2160.0,2240.0,2400.0,2160.0,46714600.0,69.89663997580215,41.49679431030364,28.399845665498503,76.8053450182285,ARTO
2025-08-14,2210.0,2170.0,2250.0,2100.0,20037100.0,84.10812675565171,50.01906079937326,34.08906595627845,78.92717728818533,ARTO
2025-08-15,2180.0,2230.0,2240.0,2180.0,8969300.0,91.89082293068327,58.393413225635264,33.49740970504801,74.52218984012829,ARTO
2025-08-16,2180.0,2230.0,2240.0,2180.0,8969300.0,96.94118804866321,66.10296819024086,30.83821985842235,74.52218984012829,ARTO
2025-08-17,2180.0,2230.0,2240.0,2180.0,8969300.0,99.7932839325656,72.8410313387058,26.952252593859797,74.52218984012829,ARTO
2025-08-18,2180.0,2230.0,2240.0,2180.0,8969300.0,100.890586588813,78.45094238872724,22.439644200085752,74.52218984012829,ARTO
2025-08-19,2170.0,2180.0,2240.0,2150.0,10182500.0,99.80282557488954,82.7213190259597,17.081506548929838,72.70295957190403,ARTO
2025-08-20,2270.0,2180.0,2290.0,2170.0,26249400.0,105.79044500187365,87.3351442211425,18.45530078073115,78.38539025843828,ARTO
2025-08-21,2210.0,2260.0,2300.0,2200.0,8754200.0,104.48968592042979,90.76605256099997,13.723633359429826,69.09184708272888,ARTO
2025-08-22,2210.0,2220.0,2330.0,2200.0,22245200.0,102.27980702846753,93.06880345449349,9.21100357397404,69.09184708272888,ARTO
2025-08-23,2210.0,2220.0,2330.0,2200.0,22245200.0,99.38283858572231,94.33161048073926,5.051228104983053,69.09184708272888,ARTO
2025-08-24,2210.0,2220.0,2330.0,2200.0,22245200.0,95.98056600424661,94.66140158544073,1.319164418805883,69.09184708272888,ARTO
2025-08-25,2290.0,2230.0,2340.0,2220.0,20864900.0,98.60293858566365,95.44970898548532,3.153229600178335,74.5114636676578,ARTO
2025-08-26,2270.0,2310.0,2310.0,2250.0,10640700.0,97.93838219121062,95.94744362663039,1.990938564580233,71.15246262412347,ARTO
2025-08-27,2260.0,2270.0,2290.0,2210.0,7259800.0,95.50389063212378,95.85873302772907,-0.35484239560528863,69.46623767856025,ARTO
2025-08-28,2350.0,2310.0,2440.0,2310.0,20127500.0,99.68764920398326,96.62451626297992,3.0631329410033317,75.16965895541536,ARTO
2025-08-29,2270.0,2300.0,2310.0,2120.0,23574900.0,95.44771476080814,96.38915596254557,-0.9414412017374332,63.767509100083544,ARTO
2025-08-30,2270.0,2300.0,2310.0,2120.0,23574900.0,91.03810555591781,95.31894588122003,-4.280840325302222,63.767509100083544,ARTO
2025-08-31,2270.0,2300.0,2310.0,2120.0,23574900.0,86.54581224090816,93.56431915315767,-7.0185069122495065,63.767509100083544,ARTO
2025-09-01,2170.0,2140.0,2230.0,2070.0,7953200.0,74.06272417654554,89.66400015783525,-15.601275981289703,51.55786163690484,ARTO
2025-09-02,2200.0,2190.0,2290.0,2190.0,8413700.0,65.83166971954824,84.89753407017785,-19.06586435062961,54.3799179260983,ARTO
2025-09-03,2190.0,2200.0,2240.0,2180.0,4257800.0,57.83489862395709,79.4850069809337,-21.650108356976617,53.265993250321955,ARTO
2025-09-04,2170.0,2210.0,2220.0,2150.0,4567700.0,49.31509336531508,73.45102425780999,-24.135930892494912,51.015220125923165,ARTO
2025-09-05,2170.0,2210.0,2220.0,2150.0,4567700.0,42.07803689925322,67.17642678609865,-25.098389886845425,51.015220125923165,ARTO
2025-09-06,2170.0,2210.0,2220.0,2150.0,4567700.0,35.928456626421394,60.9268327541632,-24.998376127741807,51.01522012592317,ARTO
2025-09-07,2170.0,2210.0,2220.0,2150.0,4567700.0,30.700968302960973,54.881659863922756,-24.180691560961783,51.015220125923165,ARTO
2025-09-08,2000.0,2190.0,2200.0,1990.0,11045100.0,12.694235647225014,46.44417502058321,-33.749939373358195,34.39763443580084,ARTO
2025-09-09,1970.0,2000.0,2050.0,1920.0,11458900.0,-3.951429375328644,36.36505414140084,-40.316483516729484,32.392386297923764,ARTO
2025-09-10,2110.0,1980.0,2130.0,1980.0,11087200.0,-5.779783118066007,27.936086689507473,-33.71586980757348,47.71159693384055,ARTO
2025-09-11,2130.0,2150.0,2220.0,2130.0,13931900.0,-5.55094592940668,21.238680165724645,-26.789626095131325,49.47296938738817,ARTO
2025-09-12,2120.0,2160.0,2180.0,2100.0,5942500.0,-6.106119688384297,15.769720194902858,-21.875839883287156,48.59159253136603,ARTO
2025-09-13,2120.0,2160.0,2180.0,2100.0,5942500.0,-6.471499474610027,11.321476261000281,-17.79297573561031,48.59159253136603,ARTO
2025-09-14,2120.0,2160.0,2180.0,2100.0,5942500.0,-6.684016407127729,7.7203777273746805,-14.40439413450241,48.59159253136603,ARTO
2025-09-15,2140.0,2150.0,2170.0,2110.0,3725200.0,-5.178905554745597,5.1405210709506255,-10.319426625696224,50.78188778691616,ARTO
2025-09-16,2160.0,2160.0,2170.0,2110.0,5129200.0,-2.345227188295212,3.643371419101458,-5.9885986073966695,52.94109828208157,ARTO
2025-09-17,2280.0,2160.0,2300.0,2150.0,17645600.0,9.474266998391613,4.80955053495949,4.664716463432123,63.33460930968781,ARTO
2025-09-18,2210.0,2300.0,2310.0,2200.0,9036900.0,13.042540027865016,6.456148433540596,6.58639159432442,55.61783106904128,ARTO
2025-09-19,2240.0,2220.0,2240.0,2130.0,7997100.0,18.082724993659667,8.78146374556441,9.301261248095257,57.980761831572664,ARTO
2025-09-20,2240.0,2220.0,2240.0,2130.0,7997100.0,21.82551691849949,11.390274380151427,10.435242538348062,57.980761831572664,ARTO
2025-09-21,2240.0,2220.0,2240.0,2130.0,7997100.0,24.50917991467304,14.01405548705575,10.495124427617291,57.980761831572664,ARTO
2025-09-22,2140.0,2230.0,2240.0,2130.0,6791500.0,18.355250012362376,14.882294392117075,3.472955620245301,47.4608761418686,ARTO
2025-09-23,2140.0,2140.0,2190.0,2130.0,3320000.0,13.324618322377319,14.570759178169123,-1.2461408557918041,47.4608761418686,ARTO
2025-09-24,2100.0,2140.0,2150.0,2030.0,10841000.0,6.040509524555546,12.864709247446408,-6.824199722890862,43.77623757093277,ARTO
2025-09-25,2080.0,2100.0,2160.0,2060.0,3736500.0,-1.3306926335621938,10.025628871244688,-11.356321504806882,42.01966376027465,ARTO
2025-09-26,2150.0,2080.0,2180.0,2050.0,7675600.0,-1.5066408470893293,7.719174927577885,-9.225815774667215,49.636834915851225,ARTO
2025-09-27,2150.0,2080.0,2180.0,2050.0,7675600.0,-1.6273223152702485,5.849875479008259,-7.477197794278507,49.636834915851225,ARTO
2025-09-28,2150.0,2080.0,2180.0,2050.0,7675600.0,-1.7033283394548562,4.339234715315635,-6.042563054770492,49.636834915851225,ARTO
2025-09-29,2210.0,2150.0,2220.0,2100.0,12241000.0,3.0428587166907164,4.079959515590652,-1.0371007988999352,55.8467156497498,ARTO
2025-09-30,2130.0,2210.0,2210.0,2120.0,7623900.0,0.3449385046487805,3.3329553134022776,-2.988016808753497,47.4463782410443,ARTO
2023-01-01,8550.0,8575.0,8650.0,8550.0,44681400.0,-40.93905248959345,-47.531091313406534,6.592038823813084,44.942571200098804,BBCA
2023-01-02,8550.0,8575.0,8600.0,8500.0,11409600.0,-39.739595799619565,-45.97279221064914,6.233196411029574,44.942571200098804,BBCA
2023-01-03,8550.0,8550.0,8600.0,8525.0,27425000.0,-38.34697764309203,-44.44762929713772,6.100651654045691,44.942571200098804,BBCA
2023-01-04,8350.0,8525.0,8575.0,8350.0,90993200.0,-52.77330840201648,-46.11276511811348,-6.660543283903003,33.243536692675846,BBCA
2023-01-05,8250.0,8350.0,8375.0,8150.0,128838500.0,-71.45179194929915,-51.18057048435062,-20.271221464948532,29.156717506070976,BBCA
2023-01-06,8300.0,8100.0,8325.0,8100.0,69286600.0,-81.2830620567238,-57.20106879882526,-24.08199325789853,33.555114708900575,BBCA
2023-01-07,8300.0,8100.0,8325.0,8100.0,69286600.0,-88.05932140519872,-63.372719320099954,-24.686602085098762,33.555114708900575,BBCA
2023-01-08,8300.0,8100.0,8325.0,8100.0,69286600.0,-92.36483147702165,-69.1711417514843,-23.193689725537354,33.555114708900575,BBCA
2023-01-09,8450.0,8325.0,8450.0,8325.0,86930600.0,-82.7196917158908,-71.8808517443656,-10.838839971525204,46.095153711921654,BBCA
2023-01-10,8175.0,8400.0,8425.0,8150.0,89322900.0,-96.15760567265716,-76.73620253002392,-19.42140314263324,33.581932257144175,BBCA
2023-01-11,8125.0,8050.0,8150.0,8000.0,119320800.0,-109.57867665675985,-83.3046973553711,-26.27397930138875,31.887010473584553,BBCA
2023-01-12,8175.0,8150.0,8275.0,8125.0,91113300.0,-114.85639692457153,-89.6150372692112,-25.241359655360327,35.39834577300965,BBCA
2023-01-13,8050.0,8150.0,8175.0,8025.0,119788700.0,-127.65396810961283,-97.22282343729154,-30.431144672321295,31.084095921754923,BBCA
2023-01-14,8050.0,8150.0,8175.0,8025.0,119788700.0,-136.22580914507853,-105.02342057884894,-31.202388566229587,31.084095921754923,BBCA
2023-01-15,8050.0,8150.0,8175.0,8025.0,119788700.0,-141.38920814272024,-112.29657809162322,-29.092630051097018,31.084095921754923,BBCA
2023-01-16,8150.0,8050.0,8200.0,8050.0,94593700.0,-135.846125213322,-117.00648751596299,-18.839637697359024,38.56543210466328,BBCA
2023-01-17,8325.0,8175.0,8375.0,8150.0,88695900.0,-115.99503602118966,-116.80419721700832,0.8091611958186604,48.99956423097946,BBCA
2023-01-18,8300.0,8200.0,8325.0,8175.0,96867900.0,-101.11460960545992,-113.66627969469864,12.551670089238726,47.75183532786939,BBCA
2023-01-19,8325.0,8350.0,8350.0,8250.0,55008000.0,-86.30955062327484,-108.1949338804139,21.885383257139054,49.146386700107584,BBCA
2023-01-20,8300.0,8275.0,8325.0,8250.0,82111300.0,-75.72086280961594,-101.70011966625431,25.979256856638372,47.77319107005112,BBCA
2023-01-21,8300.0,8275.0,8325.0,8250.0,82111300.0,-66.56196651333448,-94.67248903567034,28.110522522335856,47.77319107005112,BBCA
2023-01-22,8300.0,8275.0,8325.0,8250.0,82111300.0,-58.627652132905496,-87.46352165511738,28.83586952221188,47.77319107005112,BBCA
2023-01-23,8300.0,8275.0,8325.0,8250.0,82111300.0,-51.74318756552748,-80.3194548371994,28.576267271671924,47.77319107005112,BBCA
2023-01-24,8225.0,8300.0,8350.0,8225.0,38529000.0,-51.74261632253183,-74.6040871342659,22.861470811734065,42.93270414797071,BBCA
2023-01-25,8200.0,8300.0,8300.0,8200.0,56208200.0,-53.14681131651196,-70.31263197071512,17.16582065420316,41.425955660262204,BBCA
2023-01-26,8475.0,8225.0,8475.0,8225.0,78788400.0,-31.70398048482639,-62.590901673537374,30.886921188710986,58.62677862614912,BBCA
2023-01-27,8700.0,8700.0,8850.0,8550.0,183311200.0,3.4059750725900813,-49.39152632431188,52.797501396901964,67.13147381459608,BBCA
2023-01-28,8700.0,8700.0,8850.0,8550.0,183311200.0,30.874960479995934,-33.33822896345032,64.21318944344625,67.13147381459606,BBCA
2023-01-29,8700.0,8700.0,8850.0,8550.0,183311200.0,52.044393941865565,-16.261704382387144,68.3060983242527,67.13147381459606,BBCA
2023-01-30,8700.0,8725.0,8775.0,8575.0,95673400.0,68.0370339026831,0.5980432746269049,67.4389906280562,67.13147381459606,BBCA
2023-01-31,8475.0,8625.0,8675.0,8475.0,147164200.0,61.842811263406475,12.84699687238282,48.99581439102366,52.590710963849276,BBCA
2023-02-01,8500.0,8575.0,8575.0,8450.0,77406800.0,58.27932844045972,21.9334631859982,36.34586525446152,53.78842719078235,BBCA
2023-02-02,8450.0,8425.0,8525.0,8400.0,81188000.0,50.83467006418505,27.71370456163557,23.120965502549478,51.01265938305591,BBCA
2023-02-03,8700.0,8550.0,8700.0,8500.0,71717100.0,64.36566797377782,35.04409724406402,29.321570729713798,61.66498847715818,BBCA
2023-02-04,8700.0,8550.0,8700.0,8500.0,71717100.0,74.23336527646461,42.88195085054414,31.351414425920467,61.66498847715818,BBCA
2023-02-05,8700.0,8550.0,8700.0,8500.0,71717100.0,81.11850287513516,50.529261255462345,30.58924161967282,61.66498847715819,BBCA
2023-02-06,8725.0,8750.0,8750.0,8650.0,118107300.0,87.5827160607023,57.939952216510335,29.64276384419196,62.67860261159639,BBCA
2023-02-07,8850.0,8775.0,8850.0,8750.0,116014700.0,101.62068689200896,66.67609915161006,34.9445877403989,67.32997597396678,BBCA
2023-02-08,8825.0,8825.0,8850.0,8800.0,54497400.0,109.46672458728062,75.23422423874418,34.23250034853645,65.56985622599635,BBCA
2023-02-09,8900.0,8825.0,8900.0,8800.0,58544100.0,120.34932705979008,84.25724480295337,36.09208225683672,68.25128261505105,BBCA
2023-02-10,8825.0,8875.0,8900.0,8700.0,62060900.0,121.52117427261328,91.71003069688535,29.811143575727925,62.969932555761844,BBCA
2023-02-11,8825.0,8875.0,8900.0,8700.0,62060900.0,121.05443149892562,97.57891085729342,23.4755206416322,62.969932555761844,BBCA
2023-02-12,8825.0,8875.0,8900.0,8700.0,62060900.0,119.30921215773196,101.92497111738113,17.38424104035083,62.969932555761844,BBCA
2023-02-13,8875.0,8875.0,8900.0,8775.0,51181400.0,120.57082991425887,105.65414287675668,14.916687037502186,65.211407004171,BBCA
2023-02-14,8950.0,8850.0,8950.0,8825.0,58457200.0,126.16815630567544,109.75694556254044,16.411210743135,68.31008407729212,BBCA
2023-02-15,8875.0,8875.0,8900.0,8750.0,49527000.0,123.13280625558218,112.4321177011488,10.700688554433384,62.33108075096833,BBCA
2023-02-16,8700.0,8825.0,8850.0,8700.0,66072300.0,105.39134617353557,111.02396339562617,-5.632617222090602,51.09353665147259,BBCA
2023-02-17,8725.0,8775.0,8850.0,8725.0,34693700.0,92.28460284801622,107.27609128610418,-14.991488438087956,52.41342691667471,BBCA
2023-02-18,8725.0,8775.0,8850.0,8725.0,34693700.0,80.96411046650792,102.01369512218493,-21.04958465567701,52.413426916674695,BBCA
2023-02-19,8725.0,8775.0,8850.0,8725.0,34693700.0,71.17211090302953,95.84537827835385,-24.673267375324315,52.413426916674695,BBCA
2023-02-20,8750.0,8725.0,8825.0,8700.0,40079200.0,64.68354018061109,89.61301065880531,-24.92947047819422,53.96514353439257,BBCA
2023-02-21,8700.0,8775.0,8800.0,8700.0,25390500.0,54.874163800590395,82.66524128716233,-27.791077486571936,50.423722490458566,BBCA
2023-02-22,8675.0,8700.0,8750.0,8625.0,51048100.0,44.56910636552493,75.04601430283485,-30.476907937309917,48.70275585242288,BBCA
2023-02-23,8725.0,8625.0,8750.0,8625.0,53419400.0,39.97603736237579,68.03201891474305,-28.055981552367257,52.21544540226194,BBCA
2023-02-24,8675.0,8775.0,8850.0,8675.0,60246600.0,31.93330766062354,60.81227666391915,-28.87896900329561,48.62929583301886,BBCA
2023-02-25,8675.0,8775.0,8850.0,8675.0,60246600.0,25.268111368246537,53.70344360478463,-28.435332236538095,48.62929583301886,BBCA
2023-02-26,8675.0,8775.0,8850.0,8675.0,60246600.0,19.758135795946146,46.914382043016936,-27.15624624707079,48.62929583301886,BBCA
2023-02-27,8775.0,8675.0,8775.0,8650.0,48204500.0,23.19324740401862,42.17015511521727,-18.97690771119865,56.151841260943826,BBCA
2023-02-28,8750.0,8775.0,8775.0,8675.0,106349400.0,23.62596165645118,38.461316423464055,-14.835354767012873,54.02201219844318,BBCA
2023-03-01,8600.0,8725.0,8750.0,8600.0,67034700.0,11.729929100307345,33.11503895883271,-21.385109858525368,43.38821320930563,BBCA
2023-03-02,8625.0,8600.0,8700.0,8600.0,56687800.0,4.270303261728259,27.346091819411825,-23.075788557683566,45.32008780462094,BBCA
2023-03-03,8475.0,8650.0,8675.0,8475.0,95376900.0,-13.588609327034646,19.159151590122534,-32.74776091715718,37.1324038889924,BBCA
2023-03-04,8475.0,8650.0,8675.0,8475.0,95376900.0,-27.42577891279325,9.842165489539378,-37.267944402332624,37.13240388899241,BBCA
2023-03-05,8475.0,8650.0,8675.0,8475.0,95376900.0,-37.954321706049086,0.28286805042168517,-38.23718975647077,37.13240388899241,BBCA
2023-03-06,8400.0,8550.0,8550.0,8400.0,93722600.0,-51.75355812007001,-10.124417183676655,-41.629140936393355,33.36777922143611,BBCA
2023-03-07,8425.0,8350.0,8475.0,8350.0,94237600.0,-59.9808395484888,-20.095701656639086,-39.885137891849716,35.707647261134156,BBCA
2023-03-08,8575.0,8400.0,8575.0,8400.0,62401500.0,-53.77736101464507,-26.832033528240284,-26.945327486404782,47.59791375967539,BBCA
2023-03-09,8575.0,8650.0,8650.0,8550.0,54201400.0,-48.3042383910979,-31.12647450081181,-17.177763890286087,47.59791375967539,BBCA
2023-03-10,8450.0,8500.0,8550.0,8450.0,59639500.0,-53.43721367588478,-35.58862233582641,-17.84859134005837,40.38035225097749,BBCA
2023-03-11,8450.0,8500.0,8550.0,8450.0,59639500.0,-56.84980441267362,-39.84085875119585,-17.008945661477767,40.38035225097749,BBCA
2023-03-12,8450.0,8500.0,8550.0,8450.0,59639500.0,-58.8756255949138,-43.647812119939445,-15.227813474974354,40.38035225097748,BBCA
2023-03-13,8550.0,8450.0,8625.0,8450.0,82077700.0,-51.81465215541539,-45.28118012703464,-6.53347202838075,48.22489448623676,BBCA
2023-03-14,8325.0,8425.0,8475.0,8325.0,91625300.0,-63.640788040076586,-48.95310170964303,-14.687686330433557,36.56670256527209,BBCA
2023-03-15,8325.0,8450.0,8475.0,8325.0,69987000.0,-72.18102797204665,-53.59868696212376,-18.582341009922892,36.56670256527209,BBCA
2023-03-16,8300.0,8300.0,8350.0,8250.0,95928800.0,-80.0438253207758,-58.88771463385417,-21.156110686921622,35.46198856692227,BBCA
2023-03-17,8375.0,8375.0,8450.0,8325.0,141350600.0,-79.30905030543909,-62.971981768171155,-16.337068537267932,41.201034266644875,BBCA
2023-03-18,8375.0,8375.0,8450.0,8325.0,141350600.0,-77.82956503353307,-65.94349842124353,-11.88606661228954,41.201034266644875,BBCA
2023-03-19,8375.0,8375.0,8450.0,8325.0,141350600.0,-75.78347754091737,-67.9114942451783,-7.871983295739071,41.20103426664488,BBCA
2023-03-20,8400.0,8400.0,8475.0,8375.0,37334100.0,-71.32248617159166,-68.59369263046098,-2.7287935411306847,43.3001613023661,BBCA
2023-03-21,8500.0,8400.0,8500.0,8375.0,73117200.0,-59.037407621020975,-66.68243562857297,7.645028007552,50.857531216759554,BBCA
2023-03-22,8500.0,8400.0,8500.0,8375.0,73117200.0,-48.739555108508284,-63.093859524560045,14.354304416051761,50.857531216759554,BBCA
2023-03-23,8500.0,8400.0,8500.0,8375.0,73117200.0,-40.1160005176971,-58.49828772318746,18.382287205490357,50.857531216759554,BBCA
2023-03-24,8825.0,8700.0,8825.0,8625.0,173082100.0,-6.9765660033281165,-48.1939433792156,41.21737737588748,68.11076144052798,BBCA
2023-03-25,8825.0,8700.0,8825.0,8625.0,173082100.0,19.066883442441394,-34.741778014884204,53.8086614573256,68.11076144052798,BBCA
2023-03-26,8825.0,8700.0,8825.0,8625.0,173082100.0,39.254008980380604,-19.942620615831245,59.19662959621185,68.11076144052798,BBCA
2023-03-27,8700.0,8825.0,8825.0,8700.0,113511600.0,44.65128387215191,-7.0238397182346155,51.67512359038652,58.281422857848646,BBCA
2023-03-28,8675.0,8800.0,8800.0,8675.0,86867300.0,46.37676951246067,3.656282127904441,42.72048738455623,56.524471456554714,BBCA
2023-03-29,8800.0,8675.0,8800.0,8625.0,79925500.0,57.17164550401503,14.35935480312656,42.81229070088847,62.596051693170935,BBCA
2023-03-30,8825.0,8900.0,8900.0,8800.0,118984100.0,66.97194269963074,24.881872382427396,42.09007031720335,63.68829206176002,BBCA
2023-03-31,8750.0,8825.0,8850.0,8725.0,97164200.0,67.90411921813757,33.48632174956943,34.41779746856814,58.19777673926877,BBCA
2023-04-01,8750.0,8825.0,8850.0,8725.0,97164200.0,67.8606208298661,40.36118156562876,27.49943926423733,58.19777673926877,BBCA
2023-04-02,8750.0,8825.0,8850.0,8725.0,97164200.0,67.05320048771864,45.69958535004674,21.353615137671902,58.19777673926877,BBCA
2023-04-03,8800.0,8825.0,8825.0,8750.0,52537100.0,69.6450711542675,50.4886825108909,19.1563886433766,60.99746172438897,BBCA
2023-04-04,8775.0,8825.0,8825.0,8650.0,49118900.0,68.88776103655618,54.168498216023956,14.71926282053223,58.87426623507159,BBCA
2023-04-05,8725.0,8775.0,8800.0,8725.0,37587600.0,63.52077720032685,56.03895401288454,7.481823187442309,54.76824031903026,BBCA
2023-04-06,8750.0,8700.0,8775.0,8700.0,45496400.0,60.58629382777872,56.94842197586338,3.6378718519153352,56.40537283460044,BBCA
2023-04-07,8750.0,8700.0,8775.0,8700.0,45496400.0,57.596755073471286,57.07808859538497,0.5186664780863168,56.40537283460045,BBCA
2023-04-08,8750.0,8700.0,8775.0,8700.0,45496400.0,54.59815057851847,56.582100992011675,-1.9839504134932042,56.40537283460045,BBCA
2023-04-09,8750.0,8700.0,8775.0,8700.0,45496400.0,51.62661542630667,55.59100387887068,-3.964388452564009,56.40537283460046,BBCA
2023-04-10,8800.0,8725.0,8800.0,8700.0,24919900.0,52.69875608567054,55.012554320230656,-2.3137982345601174,60.27340780565007,BBCA
2023-04-11,8825.0,8825.0,8825.0,8750.0,44554500.0,54.93249869815554,54.99654319581563,-0.06404449766009179,62.084851634710375,BBCA
2023-04-12,8900.0,8900.0,8900.0,8825.0,76265300.0,62.03947654328658,56.405129865309824,5.634346677976758,66.95317324825322,BBCA
2023-04-13,8925.0,8950.0,8950.0,8875.0,68712600.0,68.8949209912571,58.90308809049928,9.991832900757814,68.40926794443911,BBCA
2023-04-14,9000.0,9000.0,9000.0,8950.0,90708300.0,79.46377437937008,63.01522534827345,16.448549031096633,72.34590395781493,BBCA
2023-04-15,9000.0,9000.0,9000.0,8950.0,90708300.0,86.83864498966432,67.77990927655162,19.058735713112696,72.34590395781493,BBCA
2023-04-16,9000.0,9000.0,9000.0,8950.0,90708300.0,91.62706333117967,72.54934008747723,19.077723243702437,72.34590395781493,BBCA
2023-04-17,9025.0,9025.0,9050.0,8900.0,83946900.0,96.32879207930455,77.3052304858427,19.02356159346185,73.70983280451082,BBCA
2023-04-18,9125.0,9050.0,9175.0,9025.0,91242300.0,106.89192665884002,83.22256972044217,23.669356938397854,78.31667032654596,BBCA
2023-04-19,9125.0,9050.0,9175.0,9025.0,91242300.0,113.94974518515664,89.36800481338507,24.581740371771573,78.31667032654596,BBCA
